title,author,category,pub_date,link,description
"بالصور.. شركة ""اليوم"" القابضة تقيم حفل إفطار جماعي لمنسوبيها",N/A,N/A,"Thu, 20 Mar 2025 12:50:00 +0300",https://www.alyaum.com/articles/6584961/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D8%B6%D8%A9-%D8%AA%D9%82%D9%8A%D9%85-%D8%AD%D9%81%D9%84-%D8%A5%D9%81%D8%B7%D8%A7%D8%B1-%D8%AC%D9%85%D8%A7%D8%B9%D9%8A-%D9%84%D9%85%D9%86%D8%B3%D9%88%D8%A8%D9%8A%D9%87%D8%A7,N/A
فيديو| الشرقية.. 800 مصاب بالتصلب المتعدد وتسهيلات جديدة للمرضى,N/A,N/A,"Thu, 20 Mar 2025 12:30:00 +0300",https://www.alyaum.com/articles/6584994/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-800-%D9%85%D8%B5%D8%A7%D8%A8-%D8%A8%D8%A7%D9%84%D8%AA%D8%B5%D9%84%D8%A8-%D8%A7%D9%84%D9%85%D8%AA%D8%B9%D8%AF%D8%AF-%D9%88%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D9%85%D8%B1%D8%B6%D9%89,N/A
حتى 10 صباحًا.. أمطار متوسطة على أجزاء من المنطقة الشرقية,N/A,N/A,"Thu, 20 Mar 2025 01:56:00 +0300",https://www.alyaum.com/articles/6584900/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AD%D8%AA%D9%89-10-%D8%B5%D8%A8%D8%A7%D8%AD%D8%A7-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%AC%D8%B2%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
الشرقية.. القبض على شخص لترويجه مادة الإمفيتامين المخدر,N/A,N/A,"Wed, 19 Mar 2025 21:24:00 +0300",https://www.alyaum.com/articles/6584839/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D8%A8%D8%B6-%D8%B9%D9%84%D9%89-%D8%B4%D8%AE%D8%B5-%D9%84%D8%AA%D8%B1%D9%88%D9%8A%D8%AC%D9%87-%D9%85%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A5%D9%85%D9%81%D9%8A%D8%AA%D8%A7%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AE%D8%AF%D8%B1,N/A
”تطريز البشت“.. 30 سيدة في الأحساء يتعلمن أسرار الحرفة التراثية,N/A,N/A,"Wed, 19 Mar 2025 19:55:00 +0300",https://www.alyaum.com/articles/6584825/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AA%D8%B7%D8%B1%D9%8A%D8%B2-%D8%A7%D9%84%D8%A8%D8%B4%D8%AA-30-%D8%B3%D9%8A%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%8A%D8%AA%D8%B9%D9%84%D9%85%D9%86-%D8%A3%D8%B3%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%D9%8A%D8%A9,N/A
"بمشاركة 30 أسرة.. أمانة الأحساء تختتم مبادرة ""بسطة خير السعودية""",N/A,N/A,"Wed, 19 Mar 2025 19:33:00 +0300",https://www.alyaum.com/articles/6584822/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A8%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-30-%D8%A3%D8%B3%D8%B1%D8%A9-%D8%A3%D9%85%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D8%AA%D8%AE%D8%AA%D8%AA%D9%85-%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A9-%D8%A8%D8%B3%D8%B7%D8%A9-%D8%AE%D9%8A%D8%B1-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9,N/A
"%18 نسبة العقم بالشرقية.. ""إنجاب"" تطلق مبادرة دعم المتأخرين عن الإنجاب",N/A,N/A,"Wed, 19 Mar 2025 15:38:00 +0300",https://www.alyaum.com/articles/6584792/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/18-%D9%86%D8%B3%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%85-%D8%A8%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A5%D9%86%D8%AC%D8%A7%D8%A8-%D8%AA%D8%B7%D9%84%D9%82-%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A9-%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%A3%D8%AE%D8%B1%D9%8A%D9%86-%D8%B9%D9%86-%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D8%A7%D8%A8,N/A
”البخنق“ يعيد إحياء التراث ويعزز الهوية الوطنية لدى أطفال القطيف,N/A,N/A,"Wed, 19 Mar 2025 15:09:00 +0300",https://www.alyaum.com/articles/6584775/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A8%D8%AE%D9%86%D9%82-%D9%8A%D8%B9%D9%8A%D8%AF-%D8%A5%D8%AD%D9%8A%D8%A7%D8%A1-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB-%D9%88%D9%8A%D8%B9%D8%B2%D8%B2-%D8%A7%D9%84%D9%87%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D9%84%D8%AF%D9%89-%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81,N/A
جمعية الصم وضعاف السمع تفتتح فرعها الجديد في القطيف,N/A,N/A,"Wed, 19 Mar 2025 14:02:00 +0300",https://www.alyaum.com/articles/6584782/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AC%D9%85%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%B5%D9%85-%D9%88%D8%B6%D8%B9%D8%A7%D9%81-%D8%A7%D9%84%D8%B3%D9%85%D8%B9-%D8%AA%D9%81%D8%AA%D8%AA%D8%AD-%D9%81%D8%B1%D8%B9%D9%87%D8%A7-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81,N/A
مركز الدكتور سليمان الحبيب الطبي بالعزيزية في الخبر يبدأ في استقبال المراجعين,N/A,N/A,"Wed, 19 Mar 2025 14:00:00 +0300",https://www.alyaum.com/articles/6584765/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%A8%D9%8A%D8%A8-%D8%A7%D9%84%D8%B7%D8%A8%D9%8A-%D8%A8%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D9%8A%D8%A8%D8%AF%D8%A3-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D9%8A%D9%86,N/A
الأماكن والمواعيد.. أمطار خفيفة على أجزاء من المنطقة الشرقية,N/A,N/A,"Wed, 19 Mar 2025 03:16:00 +0300",https://www.alyaum.com/articles/6584695/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%83%D9%86-%D9%88%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D8%AE%D9%81%D9%8A%D9%81%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%AC%D8%B2%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
"الشرقية.. ضبط شخص لترويجه مادتي الحشيش و""الشبو"" المخدرتين",N/A,N/A,"Tue, 18 Mar 2025 22:37:00 +0300",https://www.alyaum.com/articles/6584655/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%B6%D8%A8%D8%B7-%D8%B4%D8%AE%D8%B5-%D9%84%D8%AA%D8%B1%D9%88%D9%8A%D8%AC%D9%87-%D9%85%D8%A7%D8%AF%D8%AA%D9%8A-%D8%A7%D9%84%D8%AD%D8%B4%D9%8A%D8%B4-%D9%88%D8%A7%D9%84%D8%B4%D8%A8%D9%88-%D8%A7%D9%84%D9%85%D8%AE%D8%AF%D8%B1%D8%AA%D9%8A%D9%86,N/A
محافظ الأحساء يفتتح جامع الإمام علي بن أبي طالب في المبرز,N/A,N/A,"Tue, 18 Mar 2025 22:01:00 +0300",https://www.alyaum.com/articles/6584645/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85-%D8%B9%D9%84%D9%8A-%D8%A8%D9%86-%D8%A3%D8%A8%D9%8A-%D8%B7%D8%A7%D9%84%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%A8%D8%B1%D8%B2,N/A
إطلاق مبادرات خضراء وتكنولوجية لتعزيز الاستدامة البيئية في الشرقية,N/A,N/A,"Tue, 18 Mar 2025 21:32:00 +0300",https://www.alyaum.com/articles/6584636/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A7%D8%AA-%D8%AE%D8%B6%D8%B1%D8%A7%D8%A1-%D9%88%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A9-%D9%84%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
"صور| كيف يساهم مجلس ""ابصر"" في تطوير المشهد الثقافي بالمنطقة الشرقية؟",N/A,N/A,"Tue, 18 Mar 2025 21:10:00 +0300",https://www.alyaum.com/articles/6584634/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B5%D9%88%D8%B1-%D9%83%D9%8A%D9%81-%D9%8A%D8%B3%D8%A7%D9%87%D9%85-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D8%A8%D8%B5%D8%B1-%D9%81%D9%8A-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%B4%D9%87%D8%AF-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
"فيديو| 8 آلاف زائر يتجولون يوميًا بين أركان فعالية ""البخنق"" بالقطيف",N/A,N/A,"Tue, 18 Mar 2025 20:53:00 +0300",https://www.alyaum.com/articles/6584625/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-8-%D8%A2%D9%84%D8%A7%D9%81-%D8%B2%D8%A7%D8%A6%D8%B1-%D9%8A%D8%AA%D8%AC%D9%88%D9%84%D9%88%D9%86-%D9%8A%D9%88%D9%85%D9%8A%D8%A7-%D8%A8%D9%8A%D9%86-%D8%A3%D8%B1%D9%83%D8%A7%D9%86-%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D8%AE%D9%86%D9%82-%D8%A8%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81,N/A
بالبهجة والأجواء الرمضانية.. 468 قطعة زينة تضيء سماء الشرقية,N/A,N/A,"Tue, 18 Mar 2025 20:25:00 +0300",https://www.alyaum.com/articles/6584617/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A8%D8%A7%D9%84%D8%A8%D9%87%D8%AC%D8%A9-%D9%88%D8%A7%D9%84%D8%A3%D8%AC%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-468-%D9%82%D8%B7%D8%B9%D8%A9-%D8%B2%D9%8A%D9%86%D8%A9-%D8%AA%D8%B6%D9%8A%D8%A1-%D8%B3%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
نائب أمير المنطقة الشرقية يستقبل الأطفال الأيتام بمناسبة يوم اليتيم العربي,N/A,N/A,"Tue, 18 Mar 2025 15:16:00 +0300",https://www.alyaum.com/articles/6584588/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%86%D8%A7%D8%A6%D8%A8-%D8%A3%D9%85%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D8%A7%D9%84%D8%A3%D9%8A%D8%AA%D8%A7%D9%85-%D8%A8%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9-%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%8A%D8%AA%D9%8A%D9%85-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A,N/A
16 ألف صائم يوميًا على موائد ”تعاوني حفر الباطن“ الرمضانية,N/A,N/A,"Tue, 18 Mar 2025 14:57:00 +0300",https://www.alyaum.com/articles/6584583/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/16-%D8%A3%D9%84%D9%81-%D8%B5%D8%A7%D8%A6%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A7-%D8%B9%D9%84%D9%89-%D9%85%D9%88%D8%A7%D8%A6%D8%AF-%D8%AA%D8%B9%D8%A7%D9%88%D9%86%D9%8A-%D8%AD%D9%81%D8%B1-%D8%A7%D9%84%D8%A8%D8%A7%D8%B7%D9%86-%D8%A7%D9%84%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9,N/A
"كرم الفائزين.. محافظ الأحساء يرعى الحفل الختامي لأنشطة جمعية ""قبس""",N/A,N/A,"Tue, 18 Mar 2025 05:38:00 +0300",https://www.alyaum.com/articles/6584533/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%83%D8%B1%D9%85-%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%B2%D9%8A%D9%86-%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%8A%D8%B1%D8%B9%D9%89-%D8%A7%D9%84%D8%AD%D9%81%D9%84-%D8%A7%D9%84%D8%AE%D8%AA%D8%A7%D9%85%D9%8A-%D9%84%D8%A3%D9%86%D8%B4%D8%B7%D8%A9-%D8%AC%D9%85%D8%B9%D9%8A%D8%A9-%D9%82%D8%A8%D8%B3,N/A
لدعمهم ورعايتهم.. محافظ الأحساء يشارك أبناءه الأيتام مأدبة الإفطار,N/A,N/A,"Tue, 18 Mar 2025 02:46:00 +0300",https://www.alyaum.com/articles/6584523/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%84%D8%AF%D8%B9%D9%85%D9%87%D9%85-%D9%88%D8%B1%D8%B9%D8%A7%D9%8A%D8%AA%D9%87%D9%85-%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%8A%D8%B4%D8%A7%D8%B1%D9%83-%D8%A3%D8%A8%D9%86%D8%A7%D8%A1%D9%87-%D8%A7%D9%84%D8%A3%D9%8A%D8%AA%D8%A7%D9%85-%D9%85%D8%A3%D8%AF%D8%A8%D8%A9-%D8%A7%D9%84%D8%A5%D9%81%D8%B7%D8%A7%D8%B1,N/A
طقس الصباح الباكر.. ضباب خفيف على الشرقية ومكة المكرمة وعسير,N/A,N/A,"Tue, 18 Mar 2025 01:00:00 +0300",https://www.alyaum.com/articles/6584511/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B7%D9%82%D8%B3-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%A8%D8%A7%D9%83%D8%B1-%D8%B6%D8%A8%D8%A7%D8%A8-%D8%AE%D9%81%D9%8A%D9%81-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D9%88%D9%85%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D8%B1%D9%85%D8%A9-%D9%88%D8%B9%D8%B3%D9%8A%D8%B1,N/A
الزامل يستقبل المهنئين بالشهر الفضيل,N/A,N/A,"Mon, 17 Mar 2025 22:52:00 +0300",https://www.alyaum.com/articles/6584498/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%B2%D8%A7%D9%85%D9%84-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D9%85%D9%87%D9%86%D8%A6%D9%8A%D9%86-%D8%A8%D8%A7%D9%84%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D9%81%D8%B6%D9%8A%D9%84,N/A
شاهد | بطول 200 متر.. إفطار جماعي في «حارة الكوكب» بالعيون,N/A,N/A,"Mon, 17 Mar 2025 21:52:00 +0300",https://www.alyaum.com/articles/6584478/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B4%D8%A7%D9%87%D8%AF-%D8%A8%D8%B7%D9%88%D9%84-200-%D9%85%D8%AA%D8%B1-%D8%A5%D9%81%D8%B7%D8%A7%D8%B1-%D8%AC%D9%85%D8%A7%D8%B9%D9%8A-%D9%81%D9%8A-%D8%AD%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%83%D9%88%D9%83%D8%A8-%D8%A8%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86,N/A
"""بسطة خير"" توفر بيئة عمل منظمة لـ 60 بائعًا متجولًا في حفر الباطن",N/A,N/A,"Mon, 17 Mar 2025 19:23:00 +0300",https://www.alyaum.com/articles/6584453/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A8%D8%B3%D8%B7%D8%A9-%D8%AE%D9%8A%D8%B1-%D8%AA%D9%88%D9%81%D8%B1-%D8%A8%D9%8A%D8%A6%D8%A9-%D8%B9%D9%85%D9%84-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84-60-%D8%A8%D8%A7%D8%A6%D8%B9%D8%A7-%D9%85%D8%AA%D8%AC%D9%88%D9%84%D8%A7-%D9%81%D9%8A-%D8%AD%D9%81%D8%B1-%D8%A7%D9%84%D8%A8%D8%A7%D8%B7%D9%86,N/A
صور| مباراة في الطبخات التراثية.. 10 أسر تتنافس بمهرجان ”مبزر الربيان“,N/A,N/A,"Mon, 17 Mar 2025 14:09:00 +0300",https://www.alyaum.com/articles/6584410/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B5%D9%88%D8%B1-%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B7%D8%A8%D8%AE%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%D9%8A%D8%A9-10-%D8%A3%D8%B3%D8%B1-%D8%AA%D8%AA%D9%86%D8%A7%D9%81%D8%B3-%D8%A8%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D9%85%D8%A8%D8%B2%D8%B1-%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%A7%D9%86,N/A
طقس الشرقية.. هطول أمطار متوسطة على مدينة الدمام,N/A,N/A,"Mon, 17 Mar 2025 14:04:00 +0300",https://www.alyaum.com/articles/6584408/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B7%D9%82%D8%B3-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D9%87%D8%B7%D9%88%D9%84-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85,N/A
الظهران.. 30 بلاغًا حول مخالفات غذائية في رمضان,N/A,N/A,"Mon, 17 Mar 2025 11:49:00 +0300",https://www.alyaum.com/articles/6584396/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%B8%D9%87%D8%B1%D8%A7%D9%86-30-%D8%A8%D9%84%D8%A7%D8%BA%D8%A7-%D8%AD%D9%88%D9%84-%D9%85%D8%AE%D8%A7%D9%84%D9%81%D8%A7%D8%AA-%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B1%D9%85%D8%B6%D8%A7%D9%86,N/A
